q_left,q_right,q_center,n_fw,n_fw_sem,n_fw_seed_7001,n_fw_seed_7002,n_fw_seed_7003,n_fw_seed_7004,n_fw_seed_7005
-10.070321811680571,-9.9856972586412382,-10.028009535160905,0,0,0,0,0,0,0
-9.9856972586412382,-9.901072705601905,-9.9433849821215716,0,0,0,0,0,0,0
-9.901072705601905,-9.8164481525625735,-9.8587604290822384,0,0,0,0,0,0,0
-9.8164481525625735,-9.7318235995232421,-9.7741358760429087,0,0,0,0,0,0,0
-9.7318235995232421,-9.6471990464839088,-9.6895113230035754,0,0,0,0,0,0,0
-9.6471990464839088,-9.5625744934445756,-9.6048867699642422,0,0,0,0,0,0,0
-9.5625744934445756,-9.4779499404052423,-9.5202622169249089,0,0,0,0,0,0,0
-9.4779499404052423,-9.3933253873659108,-9.4356376638855757,0,0,0,0,0,0,0
-9.3933253873659108,-9.3087008343265794,-9.351013110846246,0,0,0,0,0,0,0
-9.3087008343265794,-9.2240762812872461,-9.2663885578069127,0,0,0,0,0,0,0
-9.2240762812872461,-9.1394517282479129,-9.1817640047675795,0,0,0,0,0,0,0
-9.1394517282479129,-9.0548271752085796,-9.0971394517282462,0,0,0,0,0,0,0
-9.0548271752085796,-8.9702026221692481,-9.012514898688913,0,0,0,0,0,0,0
-8.9702026221692481,-8.8855780691299167,-8.9278903456495833,0,0,0,0,0,0,0
-8.8855780691299167,-8.8009535160905834,-8.84326579261025,0,0,0,0,0,0,0
-8.8009535160905834,-8.7163289630512502,-8.7586412395709168,0,0,0,0,0,0,0
-8.7163289630512502,-8.6317044100119169,-8.6740166865315835,0,0,0,0,0,0,0
-8.6317044100119169,-8.5470798569725854,-8.5893921334922503,0,0,0,0,0,0,0
-8.5470798569725854,-8.462455303933254,-8.5047675804529206,0,0,0,0,0,0,0
-8.462455303933254,-8.3778307508939207,-8.4201430274135873,0,0,0,0,0,0,0
-8.3778307508939207,-8.2932061978545875,-8.3355184743742541,0,0,0,0,0,0,0
-8.2932061978545875,-8.2085816448152542,-8.2508939213349208,0,0,0,0,0,0,0
-8.2085816448152542,-8.1239570917759227,-8.1662693682955876,1.0256544242469711e-22,6.7855297154099049e-23,1.7520614892535141e-22,0,0,3.3762106319813418e-22,0
